method,model,layer_name,plane,entry_number,reason,mass_token,weight_file,input_file,n_pixels,adc_lo,adc_hi,occlusion_size,stride,normalize_for_png,saved_npy_is_raw,base_signal_score,base_background_score,active_threshold,active_frac,topk_frac,overlap_topk_signal,overlap_topk_background,has_mask_diagnostics,has_attr_adc_correlation,has_curves,has_pixel_need,occlusion_attribution,occlusion_patch_halfwidth,signal_n_total,signal_n_active,signal_use_abs_rank,signal_active_abs_mass_frac,signal_attr_min_on_active,signal_attr_max_on_active,signal_attr_mean_on_active,signal_attr_median_on_active,signal_attr_q90_on_active,signal_attr_q95_on_active,signal_attr_q99_on_active,signal_attr_q999_on_active,signal_active_pos_frac,signal_active_neg_frac,signal_active_zero_frac,background_n_total,background_n_active,background_use_abs_rank,background_active_abs_mass_frac,background_attr_min_on_active,background_attr_max_on_active,background_attr_mean_on_active,background_attr_median_on_active,background_attr_q90_on_active,background_attr_q95_on_active,background_attr_q99_on_active,background_attr_q999_on_active,background_active_pos_frac,background_active_neg_frac,background_active_zero_frac,signal_adc_pearson_r,signal_adc_pearson_p,signal_adc_spearman_r,signal_adc_spearman_p,signal_adc_n,background_adc_pearson_r,background_adc_pearson_p,background_adc_spearman_r,background_adc_spearman_p,background_adc_n,auc_deletion_signal,auc_deletion_background,auc_insertion_signal,auc_insertion_background,auc_random_deletion_signal,auc_random_deletion_background,auc_random_insertion_signal,auc_random_insertion_background,auc_insertion_signal_adv,auc_insertion_background_adv,auc_deletion_signal_adv,auc_deletion_background_adv,ins_signal_frac_to_50%,ins_signal_frac_to_90%,ins_signal_frac_to_95%,del_signal_frac_to_90%,del_signal_frac_to_50%,del_signal_frac_to_10%,ins_signal_pixels_to_50%,ins_signal_pixels_to_90%,ins_signal_pixels_to_95%,del_signal_pixels_to_90%,del_signal_pixels_to_50%,del_signal_pixels_to_10%,ins_background_frac_to_50%,ins_background_frac_to_90%,ins_background_frac_to_95%,del_background_frac_to_90%,del_background_frac_to_50%,del_background_frac_to_10%,ins_background_pixels_to_50%,ins_background_pixels_to_90%,ins_background_pixels_to_95%,del_background_pixels_to_90%,del_background_pixels_to_50%,del_background_pixels_to_10%,curves_attr_used,meta_path
occlusion,mpid,,0,2627,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,328,10.0,500.0,4,1,False,True,0.9814299941062927,0.019261065870523453,0.0,0.001251220703125,0.01,0.12170927127050744,0.12170927127050744,True,True,True,True,delta_prob,4,262144,328,True,1.0000001212380147,0.0,0.1149645447731018,0.011991057272364453,0.006037235260009766,0.03588687181472782,0.05621030926704397,0.08459894657135023,0.1131051691770557,0.28353658536585363,0.6890243902439024,0.027439024390243903,262144,328,True,1.0,0.0,0.11729826033115387,0.012308150032966784,0.0062213679775595665,0.03678586632013325,0.057613204047083755,0.08641562372446074,0.11542301928997073,0.6890243902439024,0.28353658536585363,0.027439024390243903,0.06216737627983093,0.26157022647145656,0.0986746733834677,0.07432469044196635,328,0.062395088374614716,0.259823913311394,0.09851415860710286,0.07479944313559296,328,0.13122523669153452,0.8690999241545796,0.9347293661907315,0.06591315399855376,0.8911180900409819,0.11081540193408726,0.8985012935474513,0.10297017227858306,0.03622807264328021,-0.0370570182800293,0.7598928533494473,-0.7582845222204924,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_2627__offbeam_meta_4.txt
occlusion,mpid,,0,2627,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,328,10.0,500.0,8,1,False,True,0.9814391732215881,0.019251545891165733,0.0,0.001251220703125,0.01,0.11827546737886303,0.11827546737886303,True,True,True,True,delta_prob,8,262144,328,True,1.0,0.0,0.4032837152481079,0.03301308340415722,0.009289443492889404,0.0886828899383545,0.18739264905452713,0.28464224696159385,0.4032837152481079,0.375,0.5701219512195121,0.054878048780487805,262144,328,True,1.0000000863400313,0.0,0.4067682921886444,0.03367550211969945,0.009581869002431631,0.09075371250510217,0.1906023703515528,0.288284969031811,0.4067682921886444,0.5701219512195121,0.375,0.054878048780487805,-0.048752084374427795,0.37881044838137784,0.0017342659483485523,0.975039057500233,328,-0.04869697988033295,0.37934988350734444,0.0013798794957958845,0.9801384872566941,328,0.10672836601734162,0.8931971858255564,0.9390854336321354,0.0614253100939095,0.8911253251135349,0.11080808835104107,0.898507521301508,0.10296382075175645,0.04057791233062735,-0.041538510657846944,0.7843969590961933,-0.7823890974745153,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_2627__offbeam_meta_8.txt
occlusion,mpid,,0,3245,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,79,10.0,500.0,16,1,False,True,0.98243248462677,0.01785660721361637,0.0,0.000301361083984375,0.01,0.03014116749332316,0.03014116749332316,True,True,True,True,delta_prob,16,262144,79,True,1.0000001624561288,8.028745651245117e-05,0.9510976076126099,0.5944658125503154,0.8297000527381897,0.9501661062240601,0.9510976076126099,0.9510976076126099,0.9510976076126099,0.9240506329113924,0.0759493670886076,0.0,262144,79,True,1.000000081168034,9.58368182182312e-05,0.9511712789535522,0.5949054081582382,0.8302733898162842,0.9502995014190674,0.9511712789535522,0.9511712789535522,0.9511712789535522,0.0759493670886076,0.9240506329113924,0.0,-0.25924375653266907,0.021050624886797167,-0.22577354240241435,0.04543054737175872,79,-0.2590903043746948,0.02112956560029039,-0.22577354240241435,0.04543054737175872,79,0.09550191964954138,0.9041033987887204,0.935751928575337,0.06450117519125342,0.8708199815824628,0.13002502406015992,0.8284260230138898,0.17246026052162053,0.10732590556144717,-0.1079590853303671,0.7753180619329214,-0.7740783747285604,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_3245__dirt_meta_16.txt
occlusion,mpid,,0,3245,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,79,10.0,500.0,2,1,False,True,0.9824283719062805,0.01786087267100811,0.0,0.000301361083984375,0.01,0.03014116749332316,0.03014116749332316,True,True,True,True,delta_prob,2,262144,79,True,0.9999998835106263,0.00015234947204589844,0.3506295084953308,0.025907569293734393,0.0048716068267822266,0.06303575038909913,0.12731535434722857,0.3506295084953308,0.3506295084953308,0.6962025316455697,0.3037974683544304,0.0,262144,79,True,0.9999998846778227,0.00015124492347240448,0.35253116488456726,0.026169783612595327,0.004936691373586655,0.06389617472887041,0.12881408184766727,0.35253116488456726,0.35253116488456726,0.3037974683544304,0.6962025316455697,0.0,-0.09670119732618332,0.39655595959590423,-0.13171575443562142,0.24722969661778815,79,-0.09710198640823364,0.39459243558085955,-0.13193489516765222,0.24643720795500543,79,0.09548527523875236,0.9041202030144632,0.9357471562922,0.06450610058382153,0.8708402074873447,0.13000470539554954,0.8284589029848576,0.1724275599233806,0.10728825330734237,-0.10792145933955907,0.7753549322485923,-0.7741154976189136,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_3245__dirt_meta_2.txt
occlusion,mpid,,0,3245,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,79,10.0,500.0,4,1,False,True,0.98243248462677,0.01785660721361637,0.0,0.000301361083984375,0.01,0.03014116749332316,0.03014116749332316,True,True,True,True,delta_prob,4,262144,79,True,1.0000000599716874,4.166364669799805e-05,0.3756164312362671,0.050323026089728634,0.012504518032073975,0.13579601049423218,0.26776980757713315,0.3756164312362671,0.3756164312362671,0.7848101265822784,0.21518987341772153,0.0,262144,79,True,1.0,3.4339725971221924e-05,0.3777250647544861,0.05082553984668059,0.012724142521619797,0.13726358115673065,0.2701177060604095,0.3777250647544861,0.3777250647544861,0.21518987341772153,0.7848101265822784,0.0,-0.11847680807113647,0.2983729845249797,-0.15766115448303547,0.16523363255593587,79,-0.11888712644577026,0.29669081532381497,-0.15766115448303547,0.16523363255593587,79,0.09550191964954138,0.9041033987887204,0.935751928575337,0.06450117519125342,0.8708199815824628,0.13002502406015992,0.8284260230138898,0.17246026052162053,0.10732590556144717,-0.1079590853303671,0.7753180619329214,-0.7740783747285604,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_3245__dirt_meta_4.txt
occlusion,mpid,,0,3245,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,79,10.0,500.0,8,1,False,True,0.9824283719062805,0.01786087267100811,0.0,0.000301361083984375,0.01,0.03014116749332316,0.03014116749332316,True,True,True,True,delta_prob,8,262144,79,True,1.0000001139848074,7.730722427368164e-05,0.9324020743370056,0.2118146668506574,0.05003559589385986,0.836369287967682,0.8820562362670898,0.9267973232269286,0.931841599225998,0.8227848101265823,0.17721518987341772,0.0,262144,79,True,1.000000113532301,9.274855256080627e-05,0.9326233267784119,0.21265889005146071,0.05067703127861023,0.8374557375907898,0.8826208710670471,0.9270398688316345,0.9320649809837342,0.17721518987341772,0.8227848101265823,0.0,-0.21858574450016022,0.05294878685212273,-0.31137412027556904,0.005218286035756398,79,-0.21921466290950775,0.05225265405943142,-0.31137412027556904,0.005218286035756398,79,0.09548527523875236,0.9041202030144632,0.9357471562922,0.06450610058382153,0.8708402074873447,0.13000470539554954,0.8284589029848576,0.1724275599233806,0.10728825330734237,-0.10792145933955907,0.7753549322485923,-0.7741154976189136,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_3245__dirt_meta_8.txt
occlusion,mpid,,0,439,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,1732,10.0,500.0,16,1,False,True,0.9857672452926636,0.014401160180568695,0.0,0.0066070556640625,0.01,0.6322014498283098,0.6322014498283098,True,True,True,True,delta_prob,16,262144,1732,True,1.0000000917909264,0.0,0.8661159873008728,0.02399454112691637,0.003502786159515381,0.015270507335662842,0.1632612943649292,0.4801735925674446,0.7506563978791252,0.8325635103926097,0.12413394919168591,0.04330254041570439,262144,1732,True,1.0000000920458827,0.0,0.863953173160553,0.023928081066139025,0.0035255225375294685,0.01546162758022547,0.16265258193016052,0.4766892874240882,0.7473305637836473,0.12413394919168591,0.8325635103926097,0.04330254041570439,0.09126762300729752,0.00014266081540827724,0.0101617674534873,0.6725791281426396,1732,0.09125226736068726,0.00014302917584054094,0.010219162337612272,0.670838101531231,1732,0.08262667544186116,0.9170853924006224,0.9383948750793935,0.06174870431423187,0.7489659555256367,0.25074651632457967,0.8388580791652203,0.1613251092843712,0.09953679591417319,-0.09957640497013931,0.6663392800837755,-0.6663388760760427,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_439__dirt_meta_16.txt
occlusion,mpid,,0,439,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,1732,10.0,500.0,2,1,False,True,0.9857672452926636,0.014401160180568695,0.0,0.0066070556640625,0.01,0.6585272796642503,0.6585272796642503,True,True,True,True,delta_prob,2,262144,1732,True,1.0,0.0,0.2669910192489624,0.00259628024717952,0.0007527172565460205,0.0023589134216308594,0.0038324147462844823,0.04663174688816096,0.23107785129547595,0.754041570438799,0.24249422632794457,0.003464203233256351,262144,1732,True,1.0,0.0,0.2655472159385681,0.002599950182933455,0.0007576518692076206,0.002377677895128728,0.003860919643193482,0.04661403015255954,0.23008331942558763,0.24249422632794457,0.754041570438799,0.003464203233256351,0.033378977328538895,0.16497684565486848,0.09026815473646299,0.0001687714225089557,1732,0.03348188102245331,0.16367777516849707,0.09000290022972669,0.00017642058544924214,1732,0.08822731506079436,0.9114283990114926,0.9388842709362507,0.061254567373543976,0.7489659555256367,0.25074651632457967,0.8388580791652203,0.1613251092843712,0.10002619177103045,-0.1000705419108272,0.6607386404648423,-0.660681882686913,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_439__dirt_meta_2.txt
occlusion,mpid,,0,439,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,1732,10.0,500.0,4,1,False,True,0.9857672452926636,0.014401160180568695,0.0,0.0066070556640625,0.01,0.6562380770698206,0.6562380770698206,True,True,True,True,delta_prob,4,262144,1732,True,0.9999998488409768,0.0,0.6720196008682251,0.0072853107857098484,0.0013737976551055908,0.00390702486038208,0.006596803665161133,0.16449640095234058,0.5774296991229346,0.8140877598152425,0.1789838337182448,0.006928406466512702,262144,1732,True,1.0000001513973482,0.0,0.669209361076355,0.007273843796390343,0.001382383517920971,0.00394999235868454,0.006640525534749031,0.1638182520866408,0.5749020769596387,0.17782909930715934,0.815242494226328,0.006928406466512702,-0.00704492162913084,0.7695357676218559,0.040285257288910234,0.0937315772239626,1732,-0.0070065162144601345,0.7707562855985282,0.0402175919314582,0.09428471610876066,1732,0.08656883090734482,0.9131274353712797,0.9388350792229176,0.061304413713514805,0.7489659555256367,0.25074651632457967,0.8388580791652203,0.1613251092843712,0.09997700005769738,-0.10002069557085638,0.6623971246182919,-0.6623809190467,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_439__dirt_meta_4.txt
occlusion,mpid,,0,439,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,1732,10.0,500.0,8,1,False,True,0.9857672452926636,0.014401160180568695,0.0,0.0066070556640625,0.01,0.6497520030522701,0.6497520030522701,True,True,True,True,delta_prob,8,262144,1732,True,0.9999999381875362,0.0,0.3911377787590027,0.008907915847956721,0.0018886327743530273,0.0061139225959777905,0.01027997434139233,0.20921409130096436,0.3911377787590027,0.8181293302540416,0.1651270207852194,0.01674364896073903,262144,1732,True,0.9999999380914396,0.0,0.388350248336792,0.008894089271161731,0.00190727598965168,0.00614870805293322,0.01031573787331565,0.20879265666007996,0.388350248336792,0.1651270207852194,0.8181293302540416,0.01674364896073903,0.03493846207857132,0.14610210559523898,0.043555594810015204,0.0699525521635014,1732,0.03508400171995163,0.14442834869128104,0.04350814937383688,0.0702582903778789,1732,0.08954066485166551,0.9101711224764585,0.9386753268539906,0.061465077474713324,0.7489659555256367,0.25074651632457967,0.8388580791652203,0.1613251092843712,0.09981724768877032,-0.09986003180965786,0.6594252906739713,-0.6594246061518788,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_439__dirt_meta_8.txt
occlusion,mpid,,0,4953,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,1813,10.0,500.0,16,1,False,True,0.9995852112770081,0.0004399578319862485,0.0,0.006916046142578125,0.01,0.6577642121327737,0.6577642121327737,True,True,True,True,delta_prob,16,262144,1813,True,1.0,0.0,0.0671127438545227,0.0018439726545477991,9.447336196899414e-05,0.0007661581039428711,0.010646367073059075,0.04445016384124756,0.0671127438545227,0.7380033094318809,0.21290678433535576,0.049089906232763374,262144,1813,True,0.999999930714748,0.0,0.06852106004953384,0.0018980229041378348,9.972724365070462e-05,0.0008100200211629272,0.011030489951372135,0.04557584598660469,0.06852106004953384,0.21235521235521235,0.7385548814120243,0.049089906232763374,-0.039406295865774155,0.09346654978639601,0.11584740520637721,7.576778466949934e-07,1813,-0.03954021632671356,0.09235740866093486,0.11742899140684238,5.332214666462767e-07,1813,0.20141981542110446,0.8014985688554589,0.952058271318674,0.04794343418907374,0.9461622335016726,0.054112905834335825,0.9230377115309238,0.07776886770152487,0.0290205597877502,-0.02982543351245113,0.7447424180805682,-0.7473856630211231,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_4953__nu_overlay_meta_16.txt
occlusion,mpid,,0,4953,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,1813,10.0,500.0,2,1,False,True,0.9995852112770081,0.0004399578319862485,0.0,0.006916046142578125,0.01,0.6856161770316673,0.6863792445631438,True,True,True,True,delta_prob,2,262144,1813,True,1.0,0.0,0.009164273738861084,7.137763059671847e-05,1.9431114196777344e-05,8.298158645629882e-05,0.00012817382812499995,0.0010770225524902282,0.004745172739029152,0.6712630998345284,0.31991174848317705,0.00882515168229454,262144,1813,True,1.000000109816364,0.0,0.009519279934465885,7.484370860041535e-05,2.0352425053715706e-05,8.744691731408238e-05,0.0001355235348455608,0.0011298416508361633,0.004946854108944764,0.3210148924434639,0.6712630998345284,0.007722007722007722,0.010924024507403374,0.6420539353468204,0.1598483072428317,7.615483941783459e-12,1813,0.011105179786682129,0.6365416453331603,0.15931560712005421,8.947420216888378e-12,1813,0.32131249383091925,0.6788503118383233,0.9520647265017033,0.047936780852614914,0.9461622335016726,0.054112905834335825,0.9230377115309238,0.07776886770152487,0.02902701497077942,-0.029832086848909957,0.6248497396707533,-0.6247374060039875,0.1,0.1,0.1,0.1,0.1,1.0,26214.4,26214.4,26214.4,26214.4,26214.4,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_4953__nu_overlay_meta_2.txt
occlusion,mpid,,0,4953,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,1813,10.0,500.0,4,1,False,True,0.9995852112770081,0.0004399578319862485,0.0,0.006916046142578125,0.01,0.679511636779855,0.679511636779855,True,True,True,True,delta_prob,4,262144,1813,True,1.0,0.0,0.009525716304779053,0.00012493189434550182,3.17692756652832e-05,0.00016282796859741207,0.0002604842185974112,0.0027994632720946887,0.008464907646179333,0.7015995587424159,0.280750137892995,0.01765030336458908,262144,1813,True,1.000000062784646,0.0,0.009893981739878654,0.00013090880598677184,3.355625085532665e-05,0.00017174954991787666,0.0002751156338490533,0.002922775242477616,0.00879089582338943,0.28185328185328185,0.7004964147821291,0.01765030336458908,0.015477407723665237,0.5101506210915832,0.1993769624864714,1.0379055486002794e-17,1813,0.016087230294942856,0.4936259662583014,0.19959842106675296,9.538974302231849e-18,1813,0.375516863912344,0.6308529146539513,0.9520422197878361,0.047960343945305794,0.9461622335016726,0.054112905834335825,0.9230377115309238,0.07776886770152487,0.029004508256912254,-0.029808523756219077,0.5706453695893285,-0.5767400088196155,0.1,0.1,0.1,0.1,0.1,0.7000000000000001,26214.4,26214.4,26214.4,26214.4,26214.4,183500.80000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_4953__nu_overlay_meta_4.txt
occlusion,mpid,,0,4953,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,1813,10.0,500.0,8,1,False,True,0.9995852112770081,0.0004399578319862485,0.0,0.006916046142578125,0.01,0.6734070965280428,0.673788630293781,True,True,True,True,delta_prob,8,262144,1813,True,1.0,0.0,0.013799667358398438,0.0002420991412592539,5.21540641784668e-05,0.0002775549888610838,0.00046517848968505836,0.006541650295257487,0.013799667358398438,0.7413127413127413,0.23221180364037508,0.026475455046883617,262144,1813,True,1.0,0.0,0.01428542472422123,0.00025305708272033823,5.5531272664666176e-05,0.0002930561313405632,0.0004898577928543089,0.006797388363629496,0.01428542472422123,0.23717595146166576,0.7369001654715941,0.02592388306674021,0.005449842661619186,0.8166200091305229,0.21302093619182058,4.753337263062029e-20,1813,0.005954358726739883,0.7999891468774148,0.2125104104549513,5.85463449288935e-20,1813,0.5129427172243596,0.4911113627778832,0.9520577766001225,0.04794397232471966,0.9461622335016726,0.054112905834335825,0.9230377115309238,0.07776886770152487,0.02902006506919863,-0.02982489537680521,0.43321951627731303,-0.4369984569435474,0.1,0.1,0.1,0.1,0.7000000000000001,1.0,26214.4,26214.4,26214.4,26214.4,183500.80000000002,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_4953__nu_overlay_meta_8.txt
occlusion,mpid,,0,952,A_high_tail,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,331,10.0,500.0,16,1,False,True,0.9865654110908508,0.013587773777544498,0.0,0.001262664794921875,0.01,0.08737123235406334,0.08737123235406334,True,True,True,True,delta_prob,16,262144,331,True,1.000000080268785,0.0,0.9268144965171814,0.14357717537807915,0.002401590347290039,0.7237281203269958,0.7808388471603394,0.8913989424705503,0.9257319247722626,0.5347432024169184,0.15709969788519637,0.3081570996978852,262144,331,True,1.0000000800339728,0.0,0.9264389872550964,0.14399841791609713,0.0023996932432055473,0.727636992931366,0.7804670333862305,0.8911155104637144,0.9253589135408402,0.14803625377643503,0.5438066465256798,0.3081570996978852,-0.11939547210931778,0.029873218184184782,-0.22060043514574396,5.15970515371515e-05,331,-0.11957864463329315,0.029620972659015914,-0.22060043514574396,5.15970515371515e-05,331,0.07288661603815853,0.9270041108597069,0.9418206669390201,0.05829426548443735,0.8500136710703373,0.15006387908942995,0.721926485747099,0.2780830776784569,0.21989418119192117,-0.21978881219401958,0.7771270550321788,-0.7769402317702769,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_high_tail/run1_samples/mpid/occlusion__ENTRY_952__dirt_meta_16.txt
